No,Latitude,Longitude,Month,Total Precipitation (mm)
1335,36.07221,138.15947,7,8341.729164123535
1335,36.07221,138.15947,8,2674.6249198913574
1335,36.07221,138.15947,9,6711.702346801758
1335,36.07221,138.15947,10,6834.964752197266
1335,36.07221,138.15947,11,2384.7639560699463
1335,36.07221,138.15947,12,4754.04167175293
1335,36.07221,138.15947,Annual,68499.15313720703
1336,36.05896,138.34626,1,2068.615674972534
1336,36.05896,138.34626,2,5021.240711212158
1336,36.05896,138.34626,3,7274.184226989746
1336,36.05896,138.34626,4,6480.179786682129
1336,36.05896,138.34626,5,5135.036945343018
1336,36.05896,138.34626,6,6196.479797363281
1336,36.05896,138.34626,7,6896.12340927124
1336,36.05896,138.34626,8,2601.5474796295166
1336,36.05896,138.34626,9,6320.9943771362305
1336,36.05896,138.34626,10,6335.623264312744
1336,36.05896,138.34626,11,1828.841209411621
1336,36.05896,138.34626,12,3669.147253036499
1336,36.05896,138.34626,Annual,59828.01055908203
1337,36.05484,138.45961,1,2068.615674972534
1337,36.05484,138.45961,2,5021.240711212158
1337,36.05484,138.45961,3,7274.184226989746
1337,36.05484,138.45961,4,6480.179786682129
1337,36.05484,138.45961,5,5135.036945343018
1337,36.05484,138.45961,6,6196.479797363281
1337,36.05484,138.45961,7,6896.12340927124
1337,36.05484,138.45961,8,2601.5474796295166
1337,36.05484,138.45961,9,6320.9943771362305
1337,36.05484,138.45961,10,6335.623264312744
1337,36.05484,138.45961,11,1828.841209411621
1337,36.05484,138.45961,12,3669.147253036499
1337,36.05484,138.45961,Annual,59828.01055908203
1338,36.06151,138.51568,1,2068.615674972534
1338,36.06151,138.51568,2,5021.240711212158
1338,36.06151,138.51568,3,7274.184226989746
1338,36.06151,138.51568,4,6480.179786682129
1338,36.06151,138.51568,5,5135.036945343018
1338,36.06151,138.51568,6,6196.479797363281
1338,36.06151,138.51568,7,6896.12340927124
1338,36.06151,138.51568,8,2601.5474796295166
1338,36.06151,138.51568,9,6320.9943771362305
1338,36.06151,138.51568,10,6335.623264312744
1338,36.06151,138.51568,11,1828.841209411621
1338,36.06151,138.51568,12,3669.147253036499
1338,36.06151,138.51568,Annual,59828.01055908203
1339,35.92212,137.54762,1,3691.1466121673584
1339,35.92212,137.54762,2,6814.024925231934
1339,35.92212,137.54762,3,9743.250846862793
1339,35.92212,137.54762,4,8392.304420471191
1339,35.92212,137.54762,5,6841.648578643799
1339,35.92212,137.54762,6,9686.5816116333
1339,35.92212,137.54762,7,11173.213958740234
1339,35.92212,137.54762,8,4005.2337646484375
1339,35.92212,137.54762,9,7030.121803283691
1339,35.92212,137.54762,10,7289.073944091797
1339,35.92212,137.54762,11,2565.614700317383
1339,35.92212,137.54762,12,6160.122871398926
1339,35.92212,137.54762,Annual,83392.34161376953
1340,36.00021,138.13842,1,2969.2325592041016
1340,36.00021,138.13842,2,6021.272659301758
1340,36.00021,138.13842,3,8824.586868286133
1340,36.00021,138.13842,4,7553.499221801758
1340,36.00021,138.13842,5,5951.237201690674
1340,36.00021,138.13842,6,7149.051666259766
1340,36.00021,138.13842,7,8400.6929397583
1340,36.00021,138.13842,8,2844.275712966919
1340,36.00021,138.13842,9,6296.478271484375
1340,36.00021,138.13842,10,7001.332759857178
1340,36.00021,138.13842,11,2398.0579376220703
1340,36.00021,138.13842,12,4909.552574157715
1340,36.00021,138.13842,Annual,70319.27490234375
1341,35.92083,138.26855,1,1628.0709505081177
1341,35.92083,138.26855,2,4773.3893394470215
1341,35.92083,138.26855,3,7071.379661560059
1341,35.92083,138.26855,4,6538.368701934814
1341,35.92083,138.26855,5,4911.832332611084
1341,35.92083,138.26855,6,6420.9699630737305
1341,35.92083,138.26855,7,7194.113254547119
1341,35.92083,138.26855,8,3383.7883472442627
1341,35.92083,138.26855,9,6836.984157562256
1341,35.92083,138.26855,10,6446.0296630859375
1341,35.92083,138.26855,11,1804.7454357147217
1341,35.92083,138.26855,12,3457.063913345337
1341,35.92083,138.26855,Annual,60466.73583984375
1342,35.85216,137.70195,1,3691.1466121673584
1342,35.85216,137.70195,2,6814.024925231934
1342,35.85216,137.70195,3,9743.250846862793
1342,35.85216,137.70195,4,8392.304420471191
1342,35.85216,137.70195,5,6841.648578643799
1342,35.85216,137.70195,6,9686.5816116333
1342,35.85216,137.70195,7,11173.213958740234
1342,35.85216,137.70195,8,4005.2337646484375
1342,35.85216,137.70195,9,7030.121803283691
1342,35.85216,137.70195,10,7289.073944091797
1342,35.85216,137.70195,11,2565.614700317383
1342,35.85216,137.70195,12,6160.122871398926
1342,35.85216,137.70195,Annual,83392.34161376953
1343,35.8974,137.77002,1,3691.1466121673584
1343,35.8974,137.77002,2,6814.024925231934
1343,35.8974,137.77002,3,9743.250846862793
1343,35.8974,137.77002,4,8392.304420471191
1343,35.8974,137.77002,5,6841.648578643799
1343,35.8974,137.77002,6,9686.5816116333
1343,35.8974,137.77002,7,11173.213958740234
1343,35.8974,137.77002,8,4005.2337646484375
1343,35.8974,137.77002,9,7030.121803283691
1343,35.8974,137.77002,10,7289.073944091797
1343,35.8974,137.77002,11,2565.614700317383
1343,35.8974,137.77002,12,6160.122871398926
1343,35.8974,137.77002,Annual,83392.34161376953
1344,35.8883,137.91523,1,2969.2325592041016
1344,35.8883,137.91523,2,6021.272659301758
1344,35.8883,137.91523,3,8824.586868286133
1344,35.8883,137.91523,4,7553.499221801758
1344,35.8883,137.91523,5,5951.237201690674
1344,35.8883,137.91523,6,7149.051666259766
1344,35.8883,137.91523,7,8400.6929397583
1344,35.8883,137.91523,8,2844.275712966919
1344,35.8883,137.91523,9,6296.478271484375
1344,35.8883,137.91523,10,7001.332759857178
1344,35.8883,137.91523,11,2398.0579376220703
1344,35.8883,137.91523,12,4909.552574157715
1344,35.8883,137.91523,Annual,70319.27490234375
1345,35.90593,138.00408,1,2969.2325592041016
1345,35.90593,138.00408,2,6021.272659301758
1345,35.90593,138.00408,3,8824.586868286133
1345,35.90593,138.00408,4,7553.499221801758
1345,35.90593,138.00408,5,5951.237201690674
1345,35.90593,138.00408,6,7149.051666259766
1345,35.90593,138.00408,7,8400.6929397583
1345,35.90593,138.00408,8,2844.275712966919
1345,35.90593,138.00408,9,6296.478271484375
1345,35.90593,138.00408,10,7001.332759857178
1345,35.90593,138.00408,11,2398.0579376220703
1345,35.90593,138.00408,12,4909.552574157715
1345,35.90593,138.00408,Annual,70319.27490234375
1346,35.79078,137.55945,1,3691.1466121673584
1346,35.79078,137.55945,2,6814.024925231934
1346,35.79078,137.55945,3,9743.250846862793
1346,35.79078,137.55945,4,8392.304420471191
1346,35.79078,137.55945,5,6841.648578643799
1346,35.79078,137.55945,6,9686.5816116333
1346,35.79078,137.55945,7,11173.213958740234
1346,35.79078,137.55945,8,4005.2337646484375
1346,35.79078,137.55945,9,7030.121803283691
1346,35.79078,137.55945,10,7289.073944091797
1346,35.79078,137.55945,11,2565.614700317383
1346,35.79078,137.55945,12,6160.122871398926
1346,35.79078,137.55945,Annual,83392.34161376953
1347,35.80947,137.64293,1,3691.1466121673584
1347,35.80947,137.64293,2,6814.024925231934
1347,35.80947,137.64293,3,9743.250846862793
1347,35.80947,137.64293,4,8392.304420471191
1347,35.80947,137.64293,5,6841.648578643799
1347,35.80947,137.64293,6,9686.5816116333
1347,35.80947,137.64293,7,11173.213958740234
1347,35.80947,137.64293,8,4005.2337646484375
1347,35.80947,137.64293,9,7030.121803283691
1347,35.80947,137.64293,10,7289.073944091797
1347,35.80947,137.64293,11,2565.614700317383
1347,35.80947,137.64293,12,6160.122871398926
1347,35.80947,137.64293,Annual,83392.34161376953
1348,35.83112,137.77446,1,3691.1466121673584
1348,35.83112,137.77446,2,6814.024925231934
1348,35.83112,137.77446,3,9743.250846862793
1348,35.83112,137.77446,4,8392.304420471191
1348,35.83112,137.77446,5,6841.648578643799
1348,35.83112,137.77446,6,9686.5816116333
1348,35.83112,137.77446,7,11173.213958740234
1348,35.83112,137.77446,8,4005.2337646484375
1348,35.83112,137.77446,9,7030.121803283691
1348,35.83112,137.77446,10,7289.073944091797
1348,35.83112,137.77446,11,2565.614700317383
1348,35.83112,137.77446,12,6160.122871398926
1348,35.83112,137.77446,Annual,83392.34161376953
1349,35.80678,137.92834,1,2969.2325592041016
1349,35.80678,137.92834,2,6021.272659301758
1349,35.80678,137.92834,3,8824.586868286133
1349,35.80678,137.92834,4,7553.499221801758
1349,35.80678,137.92834,5,5951.237201690674
1349,35.80678,137.92834,6,7149.051666259766
1349,35.80678,137.92834,7,8400.6929397583
1349,35.80678,137.92834,8,2844.275712966919
1349,35.80678,137.92834,9,6296.478271484375
1349,35.80678,137.92834,10,7001.332759857178
1349,35.80678,137.92834,11,2398.0579376220703
1349,35.80678,137.92834,12,4909.552574157715
1349,35.80678,137.92834,Annual,70319.27490234375
1350,35.78246,138.01647,1,2969.2325592041016
1350,35.78246,138.01647,2,6021.272659301758
1350,35.78246,138.01647,3,8824.586868286133
1350,35.78246,138.01647,4,7553.499221801758
1350,35.78246,138.01647,5,5951.237201690674
1350,35.78246,138.01647,6,7149.051666259766
1350,35.78246,138.01647,7,8400.6929397583
1350,35.78246,138.01647,8,2844.275712966919
1350,35.78246,138.01647,9,6296.478271484375
1350,35.78246,138.01647,10,7001.332759857178
1350,35.78246,138.01647,11,2398.0579376220703
1350,35.78246,138.01647,12,4909.552574157715
1350,35.78246,138.01647,Annual,70319.27490234375
1351,35.70609,138.09448,1,2594.2764282226562
1351,35.70609,138.09448,2,5838.82999420166
1351,35.70609,138.09448,3,8617.981910705566
1351,35.70609,138.09448,4,7593.326568603516
1351,35.70609,138.09448,5,5647.711277008057
1351,35.70609,138.09448,6,7431.968688964844
1351,35.70609,138.09448,7,8760.36262512207
1351,35.70609,138.09448,8,3361.6111278533936
1351,35.70609,138.09448,9,6525.501251220703
1351,35.70609,138.09448,10,7223.2818603515625
1351,35.70609,138.09448,11,2396.733283996582
1351,35.70609,138.09448,12,4484.796047210693
1351,35.70609,138.09448,Annual,70476.37939453125
1352,35.64768,137.60459,1,3484.3451976776123
1352,35.64768,137.60459,2,6803.720474243164
1352,35.64768,137.60459,3,9812.65640258789
1352,35.64768,137.60459,4,8749.332427978516
1352,35.64768,137.60459,5,7133.856296539307
1352,35.64768,137.60459,6,10393.928527832031
1352,35.64768,137.60459,7,12000.58364868164
1352,35.64768,137.60459,8,4389.84489440918
1352,35.64768,137.60459,9,7424.164772033691
1352,35.64768,137.60459,10,7737.849235534668
1352,35.64768,137.60459,11,2487.8687858581543
1352,35.64768,137.60459,12,5728.747367858887
1352,35.64768,137.60459,Annual,86146.89636230469
1353,35.63206,137.96113,1,2594.2764282226562
1353,35.63206,137.96113,2,5838.82999420166
1353,35.63206,137.96113,3,8617.981910705566
1353,35.63206,137.96113,4,7593.326568603516
1353,35.63206,137.96113,5,5647.711277008057
1353,35.63206,137.96113,6,7431.968688964844
1353,35.63206,137.96113,7,8760.36262512207
1353,35.63206,137.96113,8,3361.6111278533936
1353,35.63206,137.96113,9,6525.501251220703
1353,35.63206,137.96113,10,7223.2818603515625
1353,35.63206,137.96113,11,2396.733283996582
1353,35.63206,137.96113,12,4484.796047210693
1353,35.63206,137.96113,Annual,70476.37939453125
1354,35.59488633,138.0495537,1,2594.2764282226562
1354,35.59488633,138.0495537,2,5838.82999420166
1354,35.59488633,138.0495537,3,8617.981910705566
1354,35.59488633,138.0495537,4,7593.326568603516
1354,35.59488633,138.0495537,5,5647.711277008057
1354,35.59488633,138.0495537,6,7431.968688964844
1354,35.59488633,138.0495537,7,8760.36262512207
1354,35.59488633,138.0495537,8,3361.6111278533936
1354,35.59488633,138.0495537,9,6525.501251220703
1354,35.59488633,138.0495537,10,7223.2818603515625
1354,35.59488633,138.0495537,11,2396.733283996582
1354,35.59488633,138.0495537,12,4484.796047210693
1354,35.59488633,138.0495537,Annual,70476.37939453125
1355,35.56445,137.84859,1,2594.2764282226562
1355,35.56445,137.84859,2,5838.82999420166
1355,35.56445,137.84859,3,8617.981910705566
1355,35.56445,137.84859,4,7593.326568603516
1355,35.56445,137.84859,5,5647.711277008057
1355,35.56445,137.84859,6,7431.968688964844
1355,35.56445,137.84859,7,8760.36262512207
1355,35.56445,137.84859,8,3361.6111278533936
1355,35.56445,137.84859,9,6525.501251220703
1355,35.56445,137.84859,10,7223.2818603515625
1355,35.56445,137.84859,11,2396.733283996582
1355,35.56445,137.84859,12,4484.796047210693
1355,35.56445,137.84859,Annual,70476.37939453125
1356,35.56028,138.04723,1,2594.2764282226562
1356,35.56028,138.04723,2,5838.82999420166
1356,35.56028,138.04723,3,8617.981910705566
1356,35.56028,138.04723,4,7593.326568603516
1356,35.56028,138.04723,5,5647.711277008057
1356,35.56028,138.04723,6,7431.968688964844
1356,35.56028,138.04723,7,8760.36262512207
1356,35.56028,138.04723,8,3361.6111278533936
1356,35.56028,138.04723,9,6525.501251220703
1356,35.56028,138.04723,10,7223.2818603515625
1356,35.56028,138.04723,11,2396.733283996582
1356,35.56028,138.04723,12,4484.796047210693
1356,35.56028,138.04723,Annual,70476.37939453125
1357,35.496,137.70497,1,3402.371406555176
1357,35.496,137.70497,2,6747.489929199219
1357,35.496,137.70497,3,9791.254997253418
1357,35.496,137.70497,4,8791.71085357666
1357,35.496,137.70497,5,7080.187797546387
1357,35.496,137.70497,6,10829.996109008789
1357,35.496,137.70497,7,12603.226661682129
1357,35.496,137.70497,8,4823.792934417725
1357,35.496,137.70497,9,7722.887992858887
1357,35.496,137.70497,10,8039.608001708984
1357,35.496,137.70497,11,2547.8122234344482
1357,35.496,137.70497,12,5324.795722961426
1357,35.496,137.70497,Annual,87705.13916015625
1358,35.45496,137.83213,1,3241.6343688964844
1358,35.45496,137.83213,2,6727.047443389893
1358,35.45496,137.83213,3,9807.188034057617
1358,35.45496,137.83213,4,9008.91399383545
1358,35.45496,137.83213,5,6969.649314880371
1358,35.45496,137.83213,6,10722.54753112793
1358,35.45496,137.83213,7,12533.81633758545
1358,35.45496,137.83213,8,4745.963573455811
1358,35.45496,137.83213,9,7650.393962860107
1358,35.45496,137.83213,10,8254.669189453125
1358,35.45496,137.83213,11,2592.303991317749
1358,35.45496,137.83213,12,5131.7291259765625
1358,35.45496,137.83213,Annual,87385.85662841797
1359,35.36305,137.84136,1,3241.6343688964844
1359,35.36305,137.84136,2,6727.047443389893
1359,35.36305,137.84136,3,9807.188034057617
1359,35.36305,137.84136,4,9008.91399383545
1359,35.36305,137.84136,5,6969.649314880371
1359,35.36305,137.84136,6,10722.54753112793
1359,35.36305,137.84136,7,12533.81633758545
1359,35.36305,137.84136,8,4745.963573455811
1359,35.36305,137.84136,9,7650.393962860107
1359,35.36305,137.84136,10,8254.669189453125
1359,35.36305,137.84136,11,2592.303991317749
1359,35.36305,137.84136,12,5131.7291259765625
1359,35.36305,137.84136,Annual,87385.85662841797
1360,35.37773,138.07038,1,3241.6343688964844
1360,35.37773,138.07038,2,6727.047443389893
1360,35.37773,138.07038,3,9807.188034057617
1360,35.37773,138.07038,4,9008.91399383545
1360,35.37773,138.07038,5,6969.649314880371
1360,35.37773,138.07038,6,10722.54753112793
1360,35.37773,138.07038,7,12533.81633758545
1360,35.37773,138.07038,8,4745.963573455811
1360,35.37773,138.07038,9,7650.393962860107
1360,35.37773,138.07038,10,8254.669189453125
1360,35.37773,138.07038,11,2592.303991317749
1360,35.37773,138.07038,12,5131.7291259765625
1360,35.37773,138.07038,Annual,87385.85662841797
1361,35.26328,137.74411,1,3402.371406555176
1361,35.26328,137.74411,2,6747.489929199219
1361,35.26328,137.74411,3,9791.254997253418
1361,35.26328,137.74411,4,8791.71085357666
1361,35.26328,137.74411,5,7080.187797546387
1361,35.26328,137.74411,6,10829.996109008789
1361,35.26328,137.74411,7,12603.226661682129
1361,35.26328,137.74411,8,4823.792934417725
1361,35.26328,137.74411,9,7722.887992858887
1361,35.26328,137.74411,10,8039.608001708984
1361,35.26328,137.74411,11,2547.8122234344482
1361,35.26328,137.74411,12,5324.795722961426
1361,35.26328,137.74411,Annual,87705.13916015625
1362,35.28351,137.86029,1,3241.6343688964844
1362,35.28351,137.86029,2,6727.047443389893
1362,35.28351,137.86029,3,9807.188034057617
1362,35.28351,137.86029,4,9008.91399383545
1362,35.28351,137.86029,5,6969.649314880371
1362,35.28351,137.86029,6,10722.54753112793
1362,35.28351,137.86029,7,12533.81633758545
1362,35.28351,137.86029,8,4745.963573455811
1362,35.28351,137.86029,9,7650.393962860107
1362,35.28351,137.86029,10,8254.669189453125
1362,35.28351,137.86029,11,2592.303991317749
1362,35.28351,137.86029,12,5131.7291259765625
1362,35.28351,137.86029,Annual,87385.85662841797
1363,36.36957,137.60189,1,7059.0081214904785
1363,36.36957,137.60189,2,8374.105453491211
1363,36.36957,137.60189,3,9936.235427856445
1363,36.36957,137.60189,4,7492.743492126465
1363,36.36957,137.60189,5,6635.956764221191
1363,36.36957,137.60189,6,10831.43138885498
1363,36.36957,137.60189,7,10589.425086975098
1363,36.36957,137.60189,8,5661.094665527344
1363,36.36957,137.60189,9,9195.390701293945
1363,36.36957,137.60189,10,6418.388366699219
1363,36.36957,137.60189,11,4916.0308837890625
1363,36.36957,137.60189,12,9260.381698608398
1363,36.36957,137.60189,Annual,96370.19348144531
1364,36.29581,136.94191,1,6515.797138214111
1364,36.29581,136.94191,2,6732.713222503662
1364,36.29581,136.94191,3,9055.915832519531
1364,36.29581,136.94191,4,7856.748580932617
1364,36.29581,136.94191,5,6085.161209106445
1364,36.29581,136.94191,6,10178.59935760498
1364,36.29581,136.94191,7,10997.034072875977
1364,36.29581,136.94191,8,4313.078880310059
1364,36.29581,136.94191,9,9985.259056091309
1364,36.29581,136.94191,10,6411.958694458008
1364,36.29581,136.94191,11,4670.68338394165
1364,36.29581,136.94191,12,9749.490737915039
1364,36.29581,136.94191,Annual,92552.43682861328
1365,36.284094,137.0617,1,6515.797138214111
1365,36.284094,137.0617,2,6732.713222503662
1365,36.284094,137.0617,3,9055.915832519531
1365,36.284094,137.0617,4,7856.748580932617
1365,36.284094,137.0617,5,6085.161209106445
1365,36.284094,137.0617,6,10178.59935760498
1365,36.284094,137.0617,7,10997.034072875977
1365,36.284094,137.0617,8,4313.078880310059
1365,36.284094,137.0617,9,9985.259056091309
1365,36.284094,137.0617,10,6411.958694458008
1365,36.284094,137.0617,11,4670.68338394165
1365,36.284094,137.0617,12,9749.490737915039
1365,36.284094,137.0617,Annual,92552.43682861328
1366,36.31284,137.33793,1,5935.866355895996
1366,36.31284,137.33793,2,7538.106441497803
1366,36.31284,137.33793,3,9885.285377502441
1366,36.31284,137.33793,4,7659.666538238525
1366,36.31284,137.33793,5,6648.482799530029
1366,36.31284,137.33793,6,10754.007339477539
1366,36.31284,137.33793,7,11502.090454101562
1366,36.31284,137.33793,8,5409.825325012207
1366,36.31284,137.33793,9,8675.317764282227
1366,36.31284,137.33793,10,6725.892543792725
1366,36.31284,137.33793,11,4117.458343505859
1366,36.31284,137.33793,12,8163.153648376465
1366,36.31284,137.33793,Annual,93015.15197753906
1367,36.282519,137.580119,1,5070.425510406494
1367,36.282519,137.580119,2,7830.940723419189
1367,36.282519,137.580119,3,10446.525573730469
1367,36.282519,137.580119,4,8312.776565551758
1367,36.282519,137.580119,5,7208.1499099731445
1367,36.282519,137.580119,6,10859.344482421875
1367,36.282519,137.580119,7,11741.644859313965
1367,36.282519,137.580119,8,6404.850482940674
1367,36.282519,137.580119,9,8771.528244018555
1367,36.282519,137.580119,10,7011.678218841553
1367,36.282519,137.580119,11,3314.817428588867
1367,36.282519,137.580119,12,7496.726036071777
1367,36.282519,137.580119,Annual,94469.40612792969
1368,36.22813,136.87851,1,6515.797138214111
1368,36.22813,136.87851,2,6732.713222503662
1368,36.22813,136.87851,3,9055.915832519531
1368,36.22813,136.87851,4,7856.748580932617
1368,36.22813,136.87851,5,6085.161209106445
1368,36.22813,136.87851,6,10178.59935760498
1368,36.22813,136.87851,7,10997.034072875977
1368,36.22813,136.87851,8,4313.078880310059
1368,36.22813,136.87851,9,9985.259056091309
1368,36.22813,136.87851,10,6411.958694458008
1368,36.22813,136.87851,11,4670.68338394165
1368,36.22813,136.87851,12,9749.490737915039
1368,36.22813,136.87851,Annual,92552.43682861328
1369,36.2258,137.15661,1,5935.866355895996
1369,36.2258,137.15661,2,7538.106441497803
1369,36.2258,137.15661,3,9885.285377502441
1369,36.2258,137.15661,4,7659.666538238525
1369,36.2258,137.15661,5,6648.482799530029
1369,36.2258,137.15661,6,10754.007339477539
1369,36.2258,137.15661,7,11502.090454101562
1369,36.2258,137.15661,8,5409.825325012207
1369,36.2258,137.15661,9,8675.317764282227
1369,36.2258,137.15661,10,6725.892543792725
1369,36.2258,137.15661,11,4117.458343505859
1369,36.2258,137.15661,12,8163.153648376465
1369,36.2258,137.15661,Annual,93015.15197753906
1370,36.22141,137.37821,1,5935.866355895996
1370,36.22141,137.37821,2,7538.106441497803
1370,36.22141,137.37821,3,9885.285377502441
1370,36.22141,137.37821,4,7659.666538238525
1370,36.22141,137.37821,5,6648.482799530029
1370,36.22141,137.37821,6,10754.007339477539
1370,36.22141,137.37821,7,11502.090454101562
1370,36.22141,137.37821,8,5409.825325012207
1370,36.22141,137.37821,9,8675.317764282227
1370,36.22141,137.37821,10,6725.892543792725
1370,36.22141,137.37821,11,4117.458343505859
1370,36.22141,137.37821,12,8163.153648376465
1370,36.22141,137.37821,Annual,93015.15197753906
1371,36.14323,136.82072,1,6515.797138214111
1371,36.14323,136.82072,2,6732.713222503662
1371,36.14323,136.82072,3,9055.915832519531
1371,36.14323,136.82072,4,7856.748580932617
1371,36.14323,136.82072,5,6085.161209106445
1371,36.14323,136.82072,6,10178.59935760498
1371,36.14323,136.82072,7,10997.034072875977
1371,36.14323,136.82072,8,4313.078880310059
1371,36.14323,136.82072,9,9985.259056091309
1371,36.14323,136.82072,10,6411.958694458008
1371,36.14323,136.82072,11,4670.68338394165
1371,36.14323,136.82072,12,9749.490737915039
1371,36.14323,136.82072,Annual,92552.43682861328
1372,36.1352,137.16373,1,5935.866355895996
1372,36.1352,137.16373,2,7538.106441497803
1372,36.1352,137.16373,3,9885.285377502441
1372,36.1352,137.16373,4,7659.666538238525
1372,36.1352,137.16373,5,6648.482799530029
1372,36.1352,137.16373,6,10754.007339477539
1372,36.1352,137.16373,7,11502.090454101562
1372,36.1352,137.16373,8,5409.825325012207
1372,36.1352,137.16373,9,8675.317764282227
1372,36.1352,137.16373,10,6725.892543792725
1372,36.1352,137.16373,11,4117.458343505859
1372,36.1352,137.16373,12,8163.153648376465
1372,36.1352,137.16373,Annual,93015.15197753906
1373,36.15243,137.25949,1,5935.866355895996
1373,36.15243,137.25949,2,7538.106441497803
1373,36.15243,137.25949,3,9885.285377502441
1373,36.15243,137.25949,4,7659.666538238525
1373,36.15243,137.25949,5,6648.482799530029
1373,36.15243,137.25949,6,10754.007339477539
1373,36.15243,137.25949,7,11502.090454101562
1373,36.15243,137.25949,8,5409.825325012207
1373,36.15243,137.25949,9,8675.317764282227
1373,36.15243,137.25949,10,6725.892543792725
1373,36.15243,137.25949,11,4117.458343505859
1373,36.15243,137.25949,12,8163.153648376465
1373,36.15243,137.25949,Annual,93015.15197753906
1374,36.14827,137.44098,1,5935.866355895996
1374,36.14827,137.44098,2,7538.106441497803
1374,36.14827,137.44098,3,9885.285377502441
1374,36.14827,137.44098,4,7659.666538238525
1374,36.14827,137.44098,5,6648.482799530029
1374,36.14827,137.44098,6,10754.007339477539
1374,36.14827,137.44098,7,11502.090454101562
1374,36.14827,137.44098,8,5409.825325012207
1374,36.14827,137.44098,9,8675.317764282227
1374,36.14827,137.44098,10,6725.892543792725
1374,36.14827,137.44098,11,4117.458343505859
1374,36.14827,137.44098,12,8163.153648376465
1374,36.14827,137.44098,Annual,93015.15197753906
1375,36.011417,136.768256,1,5466.811656951904
1375,36.011417,136.768256,2,6785.835742950439
1375,36.011417,136.768256,3,9941.164016723633
1375,36.011417,136.768256,4,8891.467094421387
1375,36.011417,136.768256,5,7476.73225402832
1375,36.011417,136.768256,6,11539.563179016113
1375,36.011417,136.768256,7,13846.03500366211
1375,36.011417,136.768256,8,4783.477783203125
1375,36.011417,136.768256,9,9599.994659423828
1375,36.011417,136.768256,10,6996.590614318848
1375,36.011417,136.768256,11,3536.121129989624
1375,36.011417,136.768256,12,8907.052993774414
1375,36.011417,136.768256,Annual,97770.8511352539
1376,36.01141,136.89702,1,5466.811656951904
1376,36.01141,136.89702,2,6785.835742950439
1376,36.01141,136.89702,3,9941.164016723633
1376,36.01141,136.89702,4,8891.467094421387
1376,36.01141,136.89702,5,7476.73225402832
1376,36.01141,136.89702,6,11539.563179016113
1376,36.01141,136.89702,7,13846.03500366211
1376,36.01141,136.89702,8,4783.477783203125
1376,36.01141,136.89702,9,9599.994659423828
1376,36.01141,136.89702,10,6996.590614318848
1376,36.01141,136.89702,11,3536.121129989624
1376,36.01141,136.89702,12,8907.052993774414
1376,36.01141,136.89702,Annual,97770.8511352539
1377,36.0293,137.00338,1,5466.811656951904
1377,36.0293,137.00338,2,6785.835742950439
1377,36.0293,137.00338,3,9941.164016723633
1377,36.0293,137.00338,4,8891.467094421387
1377,36.0293,137.00338,5,7476.73225402832
1377,36.0293,137.00338,6,11539.563179016113
1377,36.0293,137.00338,7,13846.03500366211
1377,36.0293,137.00338,8,4783.477783203125
1377,36.0293,137.00338,9,9599.994659423828
1377,36.0293,137.00338,10,6996.590614318848
1377,36.0293,137.00338,11,3536.121129989624
1377,36.0293,137.00338,12,8907.052993774414
1377,36.0293,137.00338,Annual,97770.8511352539
1378,36.05812,137.28544,1,5935.866355895996
1378,36.05812,137.28544,2,7538.106441497803
1378,36.05812,137.28544,3,9885.285377502441
1378,36.05812,137.28544,4,7659.666538238525
1378,36.05812,137.28544,5,6648.482799530029
1378,36.05812,137.28544,6,10754.007339477539
1378,36.05812,137.28544,7,11502.090454101562
1378,36.05812,137.28544,8,5409.825325012207
1378,36.05812,137.28544,9,8675.317764282227
1378,36.05812,137.28544,10,6725.892543792725
1378,36.05812,137.28544,11,4117.458343505859
1378,36.05812,137.28544,12,8163.153648376465
1378,36.05812,137.28544,Annual,93015.15197753906
1379,36.049333,137.563044,1,5070.425510406494
1379,36.049333,137.563044,2,7830.940723419189
1379,36.049333,137.563044,3,10446.525573730469
1379,36.049333,137.563044,4,8312.776565551758
1379,36.049333,137.563044,5,7208.1499099731445
1379,36.049333,137.563044,6,10859.344482421875
1379,36.049333,137.563044,7,11741.644859313965
1379,36.049333,137.563044,8,6404.850482940674
1379,36.049333,137.563044,9,8771.528244018555
1379,36.049333,137.563044,10,7011.678218841553
1379,36.049333,137.563044,11,3314.817428588867
1379,36.049333,137.563044,12,7496.726036071777
1379,36.049333,137.563044,Annual,94469.40612792969
1380,35.99071,136.76916,1,5466.811656951904
1380,35.99071,136.76916,2,6785.835742950439
1380,35.99071,136.76916,3,9941.164016723633
1380,35.99071,136.76916,4,8891.467094421387
1380,35.99071,136.76916,5,7476.73225402832
1380,35.99071,136.76916,6,11539.563179016113
1380,35.99071,136.76916,7,13846.03500366211
1380,35.99071,136.76916,8,4783.477783203125
1380,35.99071,136.76916,9,9599.994659423828
1380,35.99071,136.76916,10,6996.590614318848
1380,35.99071,136.76916,11,3536.121129989624
1380,35.99071,136.76916,12,8907.052993774414
1380,35.99071,136.76916,Annual,97770.8511352539
1381,36.00026,136.91519,1,5466.811656951904
1381,36.00026,136.91519,2,6785.835742950439
1381,36.00026,136.91519,3,9941.164016723633
1381,36.00026,136.91519,4,8891.467094421387
1381,36.00026,136.91519,5,7476.73225402832
1381,36.00026,136.91519,6,11539.563179016113
1381,36.00026,136.91519,7,13846.03500366211
1381,36.00026,136.91519,8,4783.477783203125
